id,loss
1906,1290.83178711
1910,2365.73632812
1911,1785.21936035
1914,3283.62280273
1929,3307.00390625
1932,1521.21813965
1952,1059.99926758
1959,1234.73168945
1960,1310.64501953
1976,4057.7578125
1980,2846.25439453
1981,1814.71130371
1987,2022.9050293
1994,1494.06311035
2000,1090.6418457
2008,2287.61206055
2011,2249.25805664
2012,5181.71679688
2019,1796.18737793
2022,3424.17749023
2024,7251.61816406
2028,966.073120117
2030,3541.86279297
2031,7150.32568359
2047,1851.43261719
2049,766.045837402
2050,1539.0279541
2051,4182.34277344
2056,1751.95031738
2057,1178.2701416
2059,2256.92675781
2069,3502.65258789
2085,2274.55541992
2089,1037.17382812
2090,1453.93395996
2101,2610.83886719
2114,2453.49023438
2115,1423.10083008
2118,1190.7388916
2119,2207.08325195
2125,1543.28356934
2128,3102.05688477
2129,1497.20324707
2132,1765.17077637
2133,2343.85888672
2135,878.395690918
2136,1839.94311523
2143,1238.14233398
2144,1127.85119629
2145,2904.1887207
2152,2244.84350586
2160,3009.05200195
2166,1556.48876953
2169,1128.81799316
2170,1995.04724121
2172,1679.50964355
2181,1970.88867188
2183,1749.01135254
2185,3147.27319336
2188,2288.58544922
2189,2246.03833008
2194,4503.83007812
2202,1480.00097656
2208,2731.6628418
2227,1984.18347168
2230,5213.96240234
2235,2103.77832031
2236,1617.46533203
2244,7191.39208984
2248,1437.38916016
2252,1463.44775391
2254,1600.21228027
2260,5019.10351562
2263,1787.0657959
2274,1423.76123047
2277,1089.41052246
2279,5841.03710938
2280,13022.9589844
2283,2742.83032227
2284,782.45916748
2288,3516.79418945
2292,1826.74438477
2295,5373.60546875
2296,1230.60314941
2299,2340.28515625
2315,4758.83496094
2318,1344.93383789
2329,11505.3212891
2337,1381.41235352
2340,1149.94360352
2342,1652.8626709
2347,2865.37353516
2349,4578.70117188
2354,1321.80908203
2361,2313.07177734
2370,1372.3918457
2378,3038.21020508
2382,3851.46704102
2387,1383.21569824
2389,1841.72851562
2394,1454.06628418
2396,1709.02832031
2400,2721.00927734
2407,2784.99023438
2414,1114.6060791
2415,1873.90893555
2421,2070.82055664
2427,1631.24304199
2428,2427.82055664
2430,2609.67773438
2435,2165.04052734
2445,5356.67480469
2446,1620.81384277
2447,1364.37658691
2449,1873.78381348
2451,1761.14440918
2458,14388.9921875
2462,9672.60058594
2463,2931.44604492
2467,2339.35131836
2471,5713.93603516
2475,2567.67529297
2478,3339.4699707
2483,4200.64648438
2485,1131.93676758
2487,1103.71154785
2494,755.446777344
2497,1685.87158203
2499,1308.85192871
2503,1771.52941895
2513,3178.52563477
2515,1855.99804688
2522,1446.80224609
2523,1521.2232666
2528,2720.10375977
2532,4870.72119141
2536,1140.76184082
2538,1634.74865723
2539,1034.19396973
2540,2793.3359375
2545,5598.87255859
2548,1099.68395996
2549,961.015441895
2553,2144.08740234
2563,1415.03564453
2566,2334.96264648
2574,1381.87414551
2575,2477.22119141
2584,2431.74829102
2588,2417.46069336
2589,999.320373535
2592,1797.7142334
2596,1396.62329102
2598,1547.40649414
2602,965.403991699
2603,1533.11633301
2607,2175.99780273
2609,1522.33276367
2611,5657.66796875
2627,1611.95715332
2628,1851.14489746
2630,2949.28027344
2633,2128.16894531
2636,7530.93164062
2640,901.861938477
2641,1177.00268555
2657,4385.73388672
2659,947.200561523
2662,1175.91442871
2663,1626.4251709
2667,2232.52050781
2670,892.620727539
2682,2193.26000977
2694,3049.41210938
2699,5877.83984375
2700,2860.33496094
2703,5664.91357422
2708,1933.04382324
2714,952.359436035
2725,866.979309082
2726,1176.37145996
2727,1355.91088867
2732,2310.32714844
2733,6164.51269531
2736,5160.03369141
2745,2250.76000977
2760,1241.62231445
2764,1859.9041748
2765,6291.79492188
2766,694.367675781
2775,1796.60961914
2783,1634.23815918
2784,1219.6706543
2786,2041.19104004
2801,1188.3203125
2803,1455.77709961
2813,5571.73388672
2815,6795.40087891
2816,1821.6427002
2818,2637.44238281
2819,2776.92529297
2822,1189.51477051
2825,1791.48193359
2826,1664.53515625
2830,1798.2175293
2834,1271.23742676
2835,4719.81152344
2856,2267.35644531
2873,5711.3046875
2886,5028.91113281
2892,2330.13208008
2896,987.627990723
2897,1235.08496094
2899,2201.15136719
2901,1141.9161377
2909,4858.69628906
2914,2757.22460938
2915,1119.21777344
2916,2327.62792969
2919,904.12512207
2926,2522.54736328
2927,1953.89379883
2933,1581.11828613
2934,3040.97851562
2941,1905.61364746
2942,1753.43286133
2946,2568.51269531
2949,1519.46594238
2952,1983.56945801
2957,8733.92578125
2962,1867.82568359
2963,996.148986816
2965,1925.98327637
2966,6129.01855469
2971,1878.18945312
2975,770.774658203
2979,1017.10681152
2985,9216.35253906
2995,2189.69873047
2996,1338.01843262
3001,3841.24365234
3007,2322.85131836
3008,972.054321289
3014,3499.75097656
3017,11788.1640625
3021,1265.90893555
3025,2205.68725586
3026,971.791564941
3034,2344.50488281
3035,2482.72241211
3044,2927.49414062
3046,2766.15966797
3047,5489.66943359
3057,3795.65917969
3059,5453.93457031
3063,4451.23193359
3065,1394.31896973
3067,2587.12524414
3069,1489.11645508
3076,3239.90625
3086,1214.61608887
3088,2218.84057617
3090,1672.35961914
3096,2708.2644043
3100,1113.82080078
3102,1968.74523926
3103,2079.11694336
3107,1116.12609863
3118,1250.39660645
3120,4467.10253906
3123,2127.4921875
3128,1204.64331055
3132,1632.44836426
3140,1409.21179199
3152,2579.36376953
3165,2743.39428711
3183,1570.35717773
3190,1065.61486816
3197,1788.91088867
3201,1309.06970215
3203,1744.0111084
3214,2549.83227539
3219,2075.89428711
3220,1395.33398438
3221,3518.75683594
3229,1571.45678711
3234,1070.42297363
3235,3643.49926758
3240,1825.72033691
3241,1439.52233887
3249,1891.29260254
3254,1005.69873047
3264,3363.88720703
3266,1934.61791992
3270,1022.48358154
3282,1605.52258301
3285,1537.90917969
3289,1255.02062988
3291,1580.20178223
3295,1971.03344727
3299,902.330810547
3302,1373.78710938
3303,6258.83740234
3308,3404.57519531
3309,3374.18798828
3324,2234.58032227
3327,5093.47265625
3330,4042.73999023
3335,1218.35058594
3339,2124.39233398
3340,2477.66308594
3343,1448.56872559
3350,2804.25146484
3353,1540.62341309
3356,8458.61816406
3361,2821.55541992
3368,936.661437988
3376,1476.65112305
3381,1166.99987793
3383,2551.22241211
3397,2465.49707031
3403,2154.40039062
3405,1682.21069336
3410,1473.08837891
3412,2500.27441406
3416,2775.47558594
3417,1579.50341797
3423,2877.71459961
3427,6229.25439453
3435,3018.81298828
3439,1202.51525879
3441,2150.46728516
3450,1331.55249023
3453,1167.34375
3454,1300.79589844
3458,8318.43847656
3459,1662.24450684
3467,3431.01586914
3469,5020.26171875
3477,860.120849609
3478,8258.29394531
3482,992.012268066
3484,4915.81884766
3506,2211.67553711
3515,6343.41601562
3522,2965.83691406
3523,1346.04248047
3526,1221.14172363
3532,1442.72106934
3534,1856.72485352
3537,1257.32128906
3539,1030.20776367
3542,4908.48291016
3545,1175.89538574
3552,1516.53295898
3554,1415.88342285
3573,1990.17102051
3576,1249.34350586
3577,2824.57202148
3580,1532.09606934
3583,1100.42822266
3584,1538.7454834
3609,1139.49133301
3613,4802.95166016
3623,2046.79724121
3624,3552.19018555
3638,7778.02539062
3642,2160.24438477
3643,2443.63818359
3647,1403.44677734
3653,1815.10852051
3654,4038.5859375
3656,1531.3013916
3658,928.647094727
3659,3709.43066406
3663,5993.76416016
3664,2872.96118164
3666,884.210510254
3681,1339.53845215
3689,2707.21337891
3694,3158.13623047
3695,1636.12573242
3699,1436.24633789
3701,2084.0769043
3704,3781.43115234
3721,1435.47473145
3726,3395.63867188
3727,2470.71411133
3729,2432.70288086
3731,3908.73242188
3738,1515.35253906
3740,2590.3828125
3744,1839.25891113
3757,1194.5513916
3758,1043.19677734
3778,1569.14160156
3781,3625.87304688
3790,6079.09570312
3796,1189.66333008
3798,6840.1796875
3804,1154.11413574
3813,1128.15771484
3814,1168.88391113
3815,2610.43798828
3818,2032.10302734
3823,2846.32641602
3826,6958.64599609
3831,1374.17626953
3834,3227.73046875
3835,2643.14428711
3849,2378.82202148
3850,2724.01074219
3855,2232.33618164
3864,2646.2668457
3867,1837.51879883
3871,1202.57946777
3879,1756.5057373
3880,2550.08154297
3882,3903.234375
3884,8764.33886719
3893,1749.09301758
3895,1785.24230957
3901,2634.58276367
3903,1080.27563477
3913,1599.45703125
3921,1739.99743652
3929,2373.93237305
3947,966.91784668
3962,1979.37634277
3963,960.842285156
3966,1642.94616699
3975,1701.03723145
3976,6643.59033203
3977,2726.44335938
3978,1212.61328125
3979,1012.36785889
3983,1838.89233398
3985,884.00769043
3989,7762.19775391
3992,1951.10351562
3995,2096.48901367
4008,2181.18066406
4013,1789.01574707
4029,2064.82958984
4035,3186.84228516
4040,2133.1574707
4048,918.456298828
4060,1972.73803711
4066,1183.35339355
4075,915.1875
4079,2321.4440918
4083,1173.97253418
4091,1802.92944336
4092,5706.44824219
4093,2821.90795898
4098,3221.29125977
4108,1304.54272461
4109,926.27532959
4110,3268.39526367
4116,2218.73583984
4129,1669.51123047
4130,3959.84570312
4140,1954.84350586
4146,1825.140625
4150,4067.65332031
4151,7465.64404297
4153,1409.65869141
4169,6386.75732422
4170,2020.00561523
4179,1707.95874023
4183,4104.95117188
4188,3017.00854492
4190,1448.2869873
4193,1737.98657227
4201,8420.95019531
4205,1530.94226074
4210,2354.7644043
4226,2134.65527344
4229,1922.44335938
4241,2841.7644043
4242,1333.3848877
4257,4046.31567383
4258,798.643188477
4260,2454.59838867
4263,5119.38037109
4267,880.047912598
4273,2228.16748047
4274,1908.35351562
4277,1178.74658203
4281,1383.47692871
4283,5031.48242188
4293,2567.06542969
4294,1475.9831543
4305,3692.8269043
4307,2690.44384766
4318,1623.31445312
4325,2418.28613281
4327,4801.62792969
4332,2671.82177734
4335,4178.25244141
4336,3631.86010742
4337,811.897583008
4339,4680.10351562
4343,1381.23706055
4346,962.005310059
4348,1671.37670898
4350,3767.73071289
4358,2285.78564453
4359,2437.59838867
4363,1834.82641602
4366,4595.16650391
4374,976.92779541
4375,2244.15429688
4377,1086.7043457
4393,3290.56323242
4395,2360.25463867
4400,1053.64611816
4402,7286.25830078
4404,7721.42041016
4415,2271.89428711
4418,2004.04309082
4422,1444.69750977
4430,1395.83105469
4432,1700.98364258
4433,1208.75048828
4435,5350.37451172
4438,1879.28601074
4444,1745.6784668
4447,2011.90393066
4451,5057.55712891
4452,1860.12597656
4457,1511.10534668
4459,3762.12231445
4469,1334.62402344
4471,8725.81640625
4486,1075.20288086
4488,2418.8605957
4510,1205.65649414
4515,1076.62402344
4527,4490.03808594
4530,1098.04431152
4534,892.351806641
4535,3692.8059082
4536,1420.12011719
4548,3085.94628906
4549,1631.05871582
4551,6082.90576172
4556,2553.68457031
4559,823.061828613
4564,1481.1842041
4570,3548.86523438
4575,7343.11816406
4584,3238.9855957
4585,2724.92285156
4591,1763.6328125
4592,2555.43505859
4593,1823.36694336
4594,1263.82141113
4598,1338.16650391
4607,2432.09277344
4608,1074.81994629
4620,1958.14233398
4621,3376.76318359
4625,3160.73950195
4635,3135.47265625
4638,4886.71728516
4652,2513.19335938
4657,2223.91748047
4658,1618.44287109
4666,6192.87353516
4672,1329.69030762
4676,2829.01879883
4680,1219.22351074
4681,5619.09228516
4683,2734.4152832
4684,1289.22692871
4689,2741.59985352
4690,2901.79956055
4692,1994.72851562
4697,1860.91638184
4700,1645.25097656
4705,14385.1230469
4721,1880.01379395
4726,1782.31555176
4729,1022.60742188
4731,4745.84570312
4736,2173.46044922
4739,1775.62097168
4740,1752.90869141
4753,1163.18481445
4754,2441.84790039
4755,4141.91162109
4756,1151.97314453
4759,1702.22351074
4764,1378.57946777
4771,2746.37841797
4772,1974.94995117
4776,900.734680176
4780,2541.34521484
4784,1631.49890137
4786,1274.29443359
4787,3110.34838867
4789,1108.5826416
4794,1862.96105957
4800,1977.8157959
4807,2639.64794922
4813,8316.11425781
4818,1987.25891113
4823,11414.8505859
4824,1882.4609375
4829,2314.24902344
4830,1016.91815186
4835,2455.51611328
4844,1675.94396973
4845,1829.18151855
4846,2391.80883789
4847,924.393005371
4854,2475.87744141
4857,3192.96606445
4861,972.180419922
4863,1421.40332031
4866,2785.05419922
4869,3834.15820312
4871,1442.2857666
4872,2133.85546875
4875,2202.7902832
4877,7782.046875
4878,1026.64453125
4885,1609.72424316
4886,1399.30847168
4888,3627.13183594
4890,1245.93518066
4896,1129.10498047
4899,2190.66992188
4913,720.752990723
4916,1916.72351074
4920,3668.19384766
4925,2697.34179688
4934,2165.22949219
4941,2740.36621094
4946,1521.29870605
4954,2624.63696289
4956,1270.92895508
4958,4107.54345703
4965,1246.85644531
4966,1200.03845215
4970,2600.19897461
4977,2079.37475586
4980,2228.18017578
4984,1838.95019531
4995,1080.05981445
4997,2499.96459961
4999,2000.05163574
5005,3157.4375
5011,1805.46130371
5015,2352.69018555
5016,2449.1640625
5019,2221.01464844
5024,2023.9654541
5030,1970.70544434
5031,1689.72338867
5034,2048.92016602
5047,9828.93261719
5048,2153.16479492
5052,1396.70458984
5061,1980.63195801
5062,9659.82421875
5067,3248.43286133
5068,3895.44750977
5077,1167.98181152
5079,1838.81604004
5090,3043.29077148
5094,2112.82104492
5103,2022.37072754
5104,976.673034668
5106,2151.37304688
5107,2157.25097656
5110,1175.84716797
5114,1665.35681152
5116,4553.67919922
5121,5873.62597656
5122,2496.62768555
5124,1083.43688965
5132,3599.3137207
5133,1828.19616699
5138,2033.32531738
5143,2216.50463867
5153,1571.96643066
5154,1783.95825195
5155,1002.10467529
5160,1679.85327148
5169,3978.27954102
5172,3426.90844727
5173,2828.80566406
5179,975.12109375
5182,3055.92749023
5187,1069.36022949
5192,3165.91040039
5211,1453.75024414
5213,3238.92993164
5219,1017.86077881
5225,2605.2800293
5226,1167.43615723
5227,4815.98681641
5228,1625.26928711
5239,3181.4128418
5241,1392.24414062
5244,2025.83666992
5248,3784.01416016
5260,1305.56079102
5266,1107.3737793
5273,1873.11022949
5280,7814.72558594
5298,3629.45727539
5300,1183.56945801
5306,3174.91455078
5307,1345.40014648
5311,5062.20410156
5316,1202.94311523
5323,863.332458496
5332,1657.51696777
5336,1547.03613281
5338,1163.1998291
5342,2310.44262695
5347,1342.2980957
5355,3727.40966797
5357,1907.23181152
5362,1329.15014648
5363,1162.46179199
5364,1188.82067871
5366,1998.97717285
5374,5315.8046875
5375,834.998840332
5379,2742.70214844
5380,1723.87280273
5383,937.739318848
5385,1321.31005859
5390,1892.05029297
5393,3850.55981445
5398,1862.31799316
5411,2627.0534668
5414,849.686767578
5429,1470.23791504
5432,9267.33886719
5436,1220.02893066
5437,4179.43994141
5439,1139.95385742
5440,2906.08520508
5449,1515.5411377
5458,1269.0625
5460,990.534179688
5462,1369.5390625
5463,2230.61035156
5465,2306.55249023
5467,3197.81445312
5475,2859.1171875
5483,1875.96972656
5485,1341.9621582
5489,1721.62939453
5493,2739.33935547
5497,864.420776367
5501,1484.04675293
5506,1286.09057617
5507,1476.31323242
5510,2650.12451172
5524,4383.17480469
5531,1260.94348145
5542,3515.87890625
5543,1866.79101562
5544,3785.16186523
5552,1631.08508301
5560,2237.47070312
5563,3806.76660156
5573,2327.546875
5579,1071.55664062
5584,2386.25537109
5585,8965.54199219
5594,1506.81408691
5595,1823.04345703
5597,1833.32653809
5598,1414.50878906
5604,1556.72412109
5606,1496.26049805
5610,952.418457031
5615,4425.29003906
5631,1412.82763672
5637,1308.79260254
5646,1484.4642334
5656,2979.29248047
5658,10948.2587891
5666,1502.30358887
5668,2269.14526367
5673,1311.35693359
5680,1300.81884766
5691,2207.10961914
5692,7527.36279297
5693,2171.59790039
5697,2821.26489258
5698,1670.39587402
5700,1885.61242676
5704,1765.03356934
5705,1792.55859375
5707,1216.66345215
5710,982.04675293
5716,981.877685547
5720,1452.64489746
5722,2453.15673828
5727,1802.00976562
5733,1336.60473633
5737,2345.40722656
5742,3966.4296875
5747,974.790100098
5760,2329.04125977
5774,1727.90539551
5788,5276.15234375
5796,1893.38781738
5797,1475.04248047
5800,2477.04296875
5812,1531.7520752
5814,1156.43334961
5818,1170.19165039
5819,3377.09155273
5823,3718.78857422
5826,2383.72045898
5830,1552.12780762
5831,1531.01818848
5846,2473.53735352
5864,1861.40100098
5869,744.161437988
5870,3676.43798828
5879,1567.08984375
5883,8271.07910156
5886,1397.1875
5889,4391.8359375
5904,2134.62475586
5905,1037.44836426
5910,2567.7890625
5911,1868.3013916
5914,1711.6862793
5915,1572.82116699
5920,1213.58044434
5925,1991.88562012
5926,1495.3638916
5934,2484.89453125
5939,2839.65527344
5941,980.785095215
5943,989.245117188
5949,3434.2043457
5961,1776.78808594
5965,4048.68188477
5966,2468.55322266
5969,785.309997559
5970,2208.36547852
5978,2838.09033203
5979,2672.72509766
5983,1530.7779541
5985,5659.75683594
5989,1265.59558105
5997,1404.45092773
6004,2030.0982666
6010,3850.00537109
6013,1558.31115723
6019,1554.4276123
6020,1341.76379395
6032,1190.09350586
6036,4230.11767578
6037,5080.45166016
6039,1837.60290527
6050,1890.54333496
6051,1580.3260498
6053,4019.71923828
6057,1758.49438477
6059,1252.09338379
6067,3916.08666992
6068,1255.09533691
6075,1479.42736816
6078,934.809265137
6079,4015.94116211
6080,3535.86889648
6082,4408.20947266
6084,1324.92382812
6091,2969.23852539
6092,1419.09118652
6093,5033.34472656
6096,1537.28820801
6102,1529.43334961
6105,1712.2545166
6116,1600.2442627
6122,888.849975586
6126,1066.67285156
6131,3490.78759766
6140,4541.43603516
6141,1186.78283691
6146,997.334777832
6147,2358.01831055
6157,2800.17333984
6162,1977.77050781
6163,2309.16186523
6165,1966.27124023
6170,5601.54833984
6208,1714.99755859
6216,3720.49853516
6218,1465.6776123
6223,2325.80737305
6224,2041.87158203
6227,1888.96374512
6240,9840.89160156
6241,1569.24035645
6246,1367.33410645
6248,4087.74291992
6249,1121.89038086
6255,1685.21655273
6261,2629.01586914
6262,7349.64746094
6269,1439.68359375
6271,2226.37255859
6278,2715.89697266
6284,1515.3026123
6285,1392.2010498
6287,1207.35705566
6288,2046.68505859
6291,2121.48388672
6296,1039.4588623
6297,2744.71826172
6304,1672.66345215
6309,2785.36083984
6310,1083.78210449
6311,2631.88183594
6316,1218.87463379
6319,1471.43859863
6332,9492.40234375
6335,6116.51708984
6336,1308.65222168
6341,1138.68200684
6359,1328.1973877
6369,1631.67785645
6375,880.838439941
6378,3207.51489258
6380,2724.66552734
6385,8356.80371094
6387,7649.75976562
6391,2645.96020508
6392,849.651550293
6393,2129.43066406
6400,896.614868164
6411,2656.22485352
6415,2246.02246094
6416,2290.14086914
6419,2834.81054688
6421,1282.67431641
6432,2225.54370117
6438,1543.67810059
6444,1032.54675293
6445,1478.15942383
6446,1354.50085449
6448,7494.63476562
6452,1114.37866211
6459,1938.66259766
6470,3614.33520508
6475,938.058166504
6484,2553.16967773
6492,2517.64794922
6502,1581.6114502
6505,1153.11242676
6506,1890.96801758
6513,1870.83044434
6514,2841.28198242
6524,4775.86181641
6525,838.572753906
6528,1765.82739258
6529,8430.67285156
6531,1901.12011719
6538,1579.86877441
6541,3258.04443359
6546,2590.58544922
6553,887.343200684
6563,778.025085449
6567,1751.17346191
6586,5573.16357422
6588,2507.42724609
6589,4396.19824219
6591,3108.90112305
6596,1177.89147949
6607,1486.51281738
6613,8974.34472656
6615,1953.48669434
6625,1236.01342773
6629,3120.84277344
6630,2519.89648438
6632,1436.99853516
6640,943.49609375
6645,3044.85864258
6648,2355.5234375
6656,1606.30908203
6658,2435.30249023
6661,1561.87597656
6663,1690.31091309
6665,3269.47387695
6673,1647.02575684
6676,1638.58752441
6681,1242.21508789
6683,1676.76171875
6684,871.563293457
6695,1176.16333008
6697,1670.81811523
6700,2635.88720703
6702,1208.95349121
6703,1365.1920166
6704,3179.95068359
6712,4485.45458984
6716,3806.06958008
6723,1114.77197266
6733,4125.57519531
6734,1862.12097168
6739,2973.97265625
6743,709.50604248
6746,1634.43139648
6756,1457.10913086
6758,1553.70800781
6765,1262.43493652
6772,2404.37133789
6776,3459.24487305
